"SUBJECT","Subject","LOCATION","Country","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"B6BLTT02","Current account as a % of GDP, s.a.","KOR","Korea","ST","Level, ratio or index","A","Annual","1985","1985","PC","Percentage","0","Units",,,-2.08272473597099,,
"B6BLTT02","Current account as a % of GDP, s.a.","KOR","Korea","ST","Level, ratio or index","A","Annual","1986","1986","PC","Percentage","0","Units",,,2.28033778301511,,
"B6BLTT02","Current account as a % of GDP, s.a.","KOR","Korea","ST","Level, ratio or index","A","Annual","1987","1987","PC","Percentage","0","Units",,,6.11794574252147,,
"B6BLTT02","Current account as a % of GDP, s.a.","KOR","Korea","ST","Level, ratio or index","A","Annual","1988","1988","PC","Percentage","0","Units",,,6.64601620556739,,
"B6BLTT02","Current account as a % of GDP, s.a.","KOR","Korea","ST","Level, ratio or index","A","Annual","1989","1989","PC","Percentage","0","Units",,,1.77208440682395,,
"B6BLTT02","Current account as a % of GDP, s.a.","KOR","Korea","ST","Level, ratio or index","A","Annual","1990","1990","PC","Percentage","0","Units",,,-0.816713374580493,,
"B6BLTT02","Current account as a % of GDP, s.a.","KOR","Korea","ST","Level, ratio or index","A","Annual","1991","1991","PC","Percentage","0","Units",,,-2.35096374416707,,
"B6BLTT02","Current account as a % of GDP, s.a.","KOR","Korea","ST","Level, ratio or index","A","Annual","1992","1992","PC","Percentage","0","Units",,,-0.695378424491879,,
"B6BLTT02","Current account as a % of GDP, s.a.","KOR","Korea","ST","Level, ratio or index","A","Annual","1993","1993","PC","Percentage","0","Units",,,0.516425996655669,,
"B6BLTT02","Current account as a % of GDP, s.a.","KOR","Korea","ST","Level, ratio or index","A","Annual","1994","1994","PC","Percentage","0","Units",,,-0.956665276439343,,
"B6BLTT02","Current account as a % of GDP, s.a.","KOR","Korea","ST","Level, ratio or index","A","Annual","1995","1995","PC","Percentage","0","Units",,,-1.75469570862078,,
"B6BLTT02","Current account as a % of GDP, s.a.","KOR","Korea","ST","Level, ratio or index","A","Annual","1996","1996","PC","Percentage","0","Units",,,-3.97984432141857,,
"B6BLTT02","Current account as a % of GDP, s.a.","KOR","Korea","ST","Level, ratio or index","A","Annual","1997","1997","PC","Percentage","0","Units",,,-1.74426061762428,,
"B6BLTT02","Current account as a % of GDP, s.a.","KOR","Korea","ST","Level, ratio or index","A","Annual","1998","1998","PC","Percentage","0","Units",,,10.8506837056598,,
"B6BLTT02","Current account as a % of GDP, s.a.","KOR","Korea","ST","Level, ratio or index","A","Annual","1999","1999","PC","Percentage","0","Units",,,4.48493902547359,,
"B6BLTT02","Current account as a % of GDP, s.a.","KOR","Korea","ST","Level, ratio or index","A","Annual","2000","2000","PC","Percentage","0","Units",,,1.84863387397983,,
"B6BLTT02","Current account as a % of GDP, s.a.","KOR","Korea","ST","Level, ratio or index","A","Annual","2001","2001","PC","Percentage","0","Units",,,0.519226116143068,,
"B6BLTT02","Current account as a % of GDP, s.a.","KOR","Korea","ST","Level, ratio or index","A","Annual","2002","2002","PC","Percentage","0","Units",,,0.790803348588294,,
"B6BLTT02","Current account as a % of GDP, s.a.","KOR","Korea","ST","Level, ratio or index","A","Annual","2003","2003","PC","Percentage","0","Units",,,1.69346629440753,,
"B6BLTT02","Current account as a % of GDP, s.a.","KOR","Korea","ST","Level, ratio or index","A","Annual","2004","2004","PC","Percentage","0","Units",,,3.90498439789467,,
"B6BLTT02","Current account as a % of GDP, s.a.","KOR","Korea","ST","Level, ratio or index","A","Annual","2005","2005","PC","Percentage","0","Units",,,1.41911564556684,,
"B6BLTT02","Current account as a % of GDP, s.a.","KOR","Korea","ST","Level, ratio or index","A","Annual","2006","2006","PC","Percentage","0","Units",,,0.331250883357,,
"B6BLTT02","Current account as a % of GDP, s.a.","KOR","Korea","ST","Level, ratio or index","A","Annual","2007","2007","PC","Percentage","0","Units",,,1.04747579513667,,
"B6BLTT02","Current account as a % of GDP, s.a.","KOR","Korea","ST","Level, ratio or index","A","Annual","2008","2008","PC","Percentage","0","Units",,,0.61563534913418,,
"B6BLTT02","Current account as a % of GDP, s.a.","KOR","Korea","ST","Level, ratio or index","A","Annual","2009","2009","PC","Percentage","0","Units",,,3.86172946998916,,
"B6BLTT02","Current account as a % of GDP, s.a.","KOR","Korea","ST","Level, ratio or index","A","Annual","2010","2010","PC","Percentage","0","Units",,,2.65014718876043,,
"B6BLTT02","Current account as a % of GDP, s.a.","KOR","Korea","ST","Level, ratio or index","A","Annual","2011","2011","PC","Percentage","0","Units",,,1.54212383146249,,
"B6BLTT02","Current account as a % of GDP, s.a.","KOR","Korea","ST","Level, ratio or index","A","Annual","2012","2012","PC","Percentage","0","Units",,,4.11213152245116,,
"B6BLTT02","Current account as a % of GDP, s.a.","KOR","Korea","ST","Level, ratio or index","A","Annual","2013","2013","PC","Percentage","0","Units",,,6.21439668231764,,
"B6BLTT02","Current account as a % of GDP, s.a.","KOR","Korea","ST","Level, ratio or index","A","Annual","2014","2014","PC","Percentage","0","Units",,,5.98109222822653,,
"B6BLTT02","Current account as a % of GDP, s.a.","KOR","Korea","ST","Level, ratio or index","A","Annual","2015","2015","PC","Percentage","0","Units",,,7.66044839804278,,
"B6BLTT02","Current account as a % of GDP, s.a.","KOR","Korea","ST","Level, ratio or index","A","Annual","2016","2016","PC","Percentage","0","Units",,,7.02831479405737,,
"B6BLTT02","Current account as a % of GDP, s.a.","NLD","Netherlands","ST","Level, ratio or index","A","Annual","2004","2004","PC","Percentage","0","Units",,,7.67650939559538,,
"B6BLTT02","Current account as a % of GDP, s.a.","NLD","Netherlands","ST","Level, ratio or index","A","Annual","2005","2005","PC","Percentage","0","Units",,,7.11913564777074,,
"B6BLTT02","Current account as a % of GDP, s.a.","NLD","Netherlands","ST","Level, ratio or index","A","Annual","2006","2006","PC","Percentage","0","Units",,,9.18083709110054,,
"B6BLTT02","Current account as a % of GDP, s.a.","NLD","Netherlands","ST","Level, ratio or index","A","Annual","2007","2007","PC","Percentage","0","Units",,,6.95638204802247,,
"B6BLTT02","Current account as a % of GDP, s.a.","NLD","Netherlands","ST","Level, ratio or index","A","Annual","2008","2008","PC","Percentage","0","Units",,,5.03598336415466,,
"B6BLTT02","Current account as a % of GDP, s.a.","NLD","Netherlands","ST","Level, ratio or index","A","Annual","2009","2009","PC","Percentage","0","Units",,,5.48128049378559,,
"B6BLTT02","Current account as a % of GDP, s.a.","NLD","Netherlands","ST","Level, ratio or index","A","Annual","2010","2010","PC","Percentage","0","Units",,,7.05383505215497,,
"B6BLTT02","Current account as a % of GDP, s.a.","NLD","Netherlands","ST","Level, ratio or index","A","Annual","2011","2011","PC","Percentage","0","Units",,,8.69628900583384,,
"B6BLTT02","Current account as a % of GDP, s.a.","NLD","Netherlands","ST","Level, ratio or index","A","Annual","2012","2012","PC","Percentage","0","Units",,,10.3395603729989,,
"B6BLTT02","Current account as a % of GDP, s.a.","NLD","Netherlands","ST","Level, ratio or index","A","Annual","2013","2013","PC","Percentage","0","Units",,,9.87075041981496,,
"B6BLTT02","Current account as a % of GDP, s.a.","NLD","Netherlands","ST","Level, ratio or index","A","Annual","2014","2014","PC","Percentage","0","Units",,,8.5990361827065,,
"B6BLTT02","Current account as a % of GDP, s.a.","NLD","Netherlands","ST","Level, ratio or index","A","Annual","2015","2015","PC","Percentage","0","Units",,,8.67859648655359,"P","Provisional value"
"B6BLTT02","Current account as a % of GDP, s.a.","NLD","Netherlands","ST","Level, ratio or index","A","Annual","2016","2016","PC","Percentage","0","Units",,,9.01194345282006,"P","Provisional value"
"B6BLTT02","Current account as a % of GDP, s.a.","POL","Poland","ST","Level, ratio or index","A","Annual","2004","2004","PC","Percentage","0","Units",,,-5.51797288134454,,
"B6BLTT02","Current account as a % of GDP, s.a.","POL","Poland","ST","Level, ratio or index","A","Annual","2005","2005","PC","Percentage","0","Units",,,-2.62039954898694,,
"B6BLTT02","Current account as a % of GDP, s.a.","POL","Poland","ST","Level, ratio or index","A","Annual","2006","2006","PC","Percentage","0","Units",,,-4.00661954312798,,
"B6BLTT02","Current account as a % of GDP, s.a.","POL","Poland","ST","Level, ratio or index","A","Annual","2007","2007","PC","Percentage","0","Units",,,-6.33956116470123,,
"B6BLTT02","Current account as a % of GDP, s.a.","POL","Poland","ST","Level, ratio or index","A","Annual","2008","2008","PC","Percentage","0","Units",,,-6.71773214692748,,
"B6BLTT02","Current account as a % of GDP, s.a.","POL","Poland","ST","Level, ratio or index","A","Annual","2009","2009","PC","Percentage","0","Units",,,-3.98684841457961,,
"B6BLTT02","Current account as a % of GDP, s.a.","POL","Poland","ST","Level, ratio or index","A","Annual","2010","2010","PC","Percentage","0","Units",,,-5.3758446870092,,
"B6BLTT02","Current account as a % of GDP, s.a.","POL","Poland","ST","Level, ratio or index","A","Annual","2011","2011","PC","Percentage","0","Units",,,-5.2026227529438,,
"B6BLTT02","Current account as a % of GDP, s.a.","POL","Poland","ST","Level, ratio or index","A","Annual","2012","2012","PC","Percentage","0","Units",,,-3.7177251166558,,
"B6BLTT02","Current account as a % of GDP, s.a.","POL","Poland","ST","Level, ratio or index","A","Annual","2013","2013","PC","Percentage","0","Units",,,-1.27020462196059,,
"B6BLTT02","Current account as a % of GDP, s.a.","POL","Poland","ST","Level, ratio or index","A","Annual","2014","2014","PC","Percentage","0","Units",,,-2.07893653188651,,
"B6BLTT02","Current account as a % of GDP, s.a.","POL","Poland","ST","Level, ratio or index","A","Annual","2015","2015","PC","Percentage","0","Units",,,-0.569266936145095,,
"B6BLTT02","Current account as a % of GDP, s.a.","POL","Poland","ST","Level, ratio or index","A","Annual","2016","2016","PC","Percentage","0","Units",,,-0.288556841961731,,
"B6BLTT02","Current account as a % of GDP, s.a.","OECD","OECD - Total","ST","Level, ratio or index","A","Annual","2005","2005","PC","Percentage","0","Units",,,-1.3491630637642,"E","Estimated value"
"B6BLTT02","Current account as a % of GDP, s.a.","OECD","OECD - Total","ST","Level, ratio or index","A","Annual","2006","2006","PC","Percentage","0","Units",,,-1.48842299829906,,
"B6BLTT02","Current account as a % of GDP, s.a.","OECD","OECD - Total","ST","Level, ratio or index","A","Annual","2007","2007","PC","Percentage","0","Units",,,-1.30237172497891,,
"B6BLTT02","Current account as a % of GDP, s.a.","OECD","OECD - Total","ST","Level, ratio or index","A","Annual","2008","2008","PC","Percentage","0","Units",,,-1.73623645832289,,
"B6BLTT02","Current account as a % of GDP, s.a.","OECD","OECD - Total","ST","Level, ratio or index","A","Annual","2009","2009","PC","Percentage","0","Units",,,-0.561570868350878,,
"B6BLTT02","Current account as a % of GDP, s.a.","OECD","OECD - Total","ST","Level, ratio or index","A","Annual","2010","2010","PC","Percentage","0","Units",,,-0.459694739896024,,
"B6BLTT02","Current account as a % of GDP, s.a.","OECD","OECD - Total","ST","Level, ratio or index","A","Annual","2011","2011","PC","Percentage","0","Units",,,-0.615875297720134,"P","Provisional value"
"B6BLTT02","Current account as a % of GDP, s.a.","OECD","OECD - Total","ST","Level, ratio or index","A","Annual","2012","2012","PC","Percentage","0","Units",,,-0.410328016189743,"P","Provisional value"
"B6BLTT02","Current account as a % of GDP, s.a.","OECD","OECD - Total","ST","Level, ratio or index","A","Annual","2013","2013","PC","Percentage","0","Units",,,-0.0605940425127992,"P","Provisional value"
"B6BLTT02","Current account as a % of GDP, s.a.","OECD","OECD - Total","ST","Level, ratio or index","A","Annual","2014","2014","PC","Percentage","0","Units",,,0.0157464429355351,"P","Provisional value"
"B6BLTT02","Current account as a % of GDP, s.a.","OECD","OECD - Total","ST","Level, ratio or index","A","Annual","2015","2015","PC","Percentage","0","Units",,,0.164354939746096,"P","Provisional value"
"B6BLTT02","Current account as a % of GDP, s.a.","OECD","OECD - Total","ST","Level, ratio or index","A","Annual","2016","2016","PC","Percentage","0","Units",,,0.232438739255726,"P","Provisional value"
"B6BLTT02","Current account as a % of GDP, s.a.","NZL","New Zealand","ST","Level, ratio or index","A","Annual","1988","1988","PC","Percentage","0","Units",,,-0.252568987414848,,
"B6BLTT02","Current account as a % of GDP, s.a.","NZL","New Zealand","ST","Level, ratio or index","A","Annual","1989","1989","PC","Percentage","0","Units",,,-2.94528821748985,,
"B6BLTT02","Current account as a % of GDP, s.a.","NZL","New Zealand","ST","Level, ratio or index","A","Annual","1990","1990","PC","Percentage","0","Units",,,-2.79223235129178,,
"B6BLTT02","Current account as a % of GDP, s.a.","NZL","New Zealand","ST","Level, ratio or index","A","Annual","1991","1991","PC","Percentage","0","Units",,,-2.36326177975676,,
"B6BLTT02","Current account as a % of GDP, s.a.","NZL","New Zealand","ST","Level, ratio or index","A","Annual","1992","1992","PC","Percentage","0","Units",,,-3.64784104726671,,
"B6BLTT02","Current account as a % of GDP, s.a.","NZL","New Zealand","ST","Level, ratio or index","A","Annual","1993","1993","PC","Percentage","0","Units",,,-3.33490241517906,,
"B6BLTT02","Current account as a % of GDP, s.a.","NZL","New Zealand","ST","Level, ratio or index","A","Annual","1994","1994","PC","Percentage","0","Units",,,-3.0918232217808,,
"B6BLTT02","Current account as a % of GDP, s.a.","NZL","New Zealand","ST","Level, ratio or index","A","Annual","1995","1995","PC","Percentage","0","Units",,,-3.90751030650654,,
"B6BLTT02","Current account as a % of GDP, s.a.","NZL","New Zealand","ST","Level, ratio or index","A","Annual","1996","1996","PC","Percentage","0","Units",,,-4.74602921858206,,
"B6BLTT02","Current account as a % of GDP, s.a.","NZL","New Zealand","ST","Level, ratio or index","A","Annual","1997","1997","PC","Percentage","0","Units",,,-5.18713129505057,,
"B6BLTT02","Current account as a % of GDP, s.a.","NZL","New Zealand","ST","Level, ratio or index","A","Annual","1998","1998","PC","Percentage","0","Units",,,-2.65763467679459,,
"B6BLTT02","Current account as a % of GDP, s.a.","NZL","New Zealand","ST","Level, ratio or index","A","Annual","1999","1999","PC","Percentage","0","Units",,,-4.89127990140072,,
"B6BLTT02","Current account as a % of GDP, s.a.","NZL","New Zealand","ST","Level, ratio or index","A","Annual","2000","2000","PC","Percentage","0","Units",,,-3.24169094978673,,
"B6BLTT02","Current account as a % of GDP, s.a.","NZL","New Zealand","ST","Level, ratio or index","A","Annual","2001","2001","PC","Percentage","0","Units",,,-0.812435167515263,,
"B6BLTT02","Current account as a % of GDP, s.a.","NZL","New Zealand","ST","Level, ratio or index","A","Annual","2002","2002","PC","Percentage","0","Units",,,-2.1736853132202,,
"B6BLTT02","Current account as a % of GDP, s.a.","NZL","New Zealand","ST","Level, ratio or index","A","Annual","2003","2003","PC","Percentage","0","Units",,,-2.4416240788322,,
"B6BLTT02","Current account as a % of GDP, s.a.","NZL","New Zealand","ST","Level, ratio or index","A","Annual","2004","2004","PC","Percentage","0","Units",,,-4.56592943207003,,
"B6BLTT02","Current account as a % of GDP, s.a.","NZL","New Zealand","ST","Level, ratio or index","A","Annual","2005","2005","PC","Percentage","0","Units",,,-7.07660725949426,,
"B6BLTT02","Current account as a % of GDP, s.a.","NZL","New Zealand","ST","Level, ratio or index","A","Annual","2006","2006","PC","Percentage","0","Units",,,-7.13723773638477,,
